text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail
This mask looks so good ❤️,0,0,2026-04-16T04:26:24.000Z,slylivingstone,https://www.tiktok.com/@ashabieats_/video/7628839868449410311,7577384716631720992,7629208478352098070,https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/695b6912b2d26160050c66a6a0fbc772~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5a663f47&x-expires=1778140800&x-signature=gd%2BDnBcIKom4SYeBqNigeyOmHTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
The mask is amazing,0,0,2026-04-16T04:06:43.000Z,omaosita,https://www.tiktok.com/@ashabieats_/video/7628839868449410311,7349091751821771782,7629203582424941333,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/a35883cdbec87033a2ffc8c2a9cdaf81~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f74a5b3e&x-expires=1778140800&x-signature=m5ZWhoVQwwFfty6gxxnUYIwvYXc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
hi erikaaaa do u remember meee imysm when r u going live again?,0,1,2026-04-20T21:04:49.000Z,lr.laraaaa,https://www.tiktok.com/@the.erika.edit/video/7630945484655430920,7470859351483417617,7630950325494907656,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e4b8d3f8d396053086e25d0fb386b6b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73b1f84d&x-expires=1778140800&x-signature=%2F%2B99nM6M71goS8YdZPtedRzcgrs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Love it,0,0,2026-04-21T16:33:42.000Z,livingwithstacyy,https://www.tiktok.com/@gypsy_beth/video/7630941463827746062,7045614190527497222,7631251558211076871,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1eba47daf39642f778354075f068eb61~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e4635d8a&x-expires=1778140800&x-signature=DO9enUvOlnUjyF8SIRl%2BtIBlQFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Love this mask,0,0,2026-04-21T16:54:40.000Z,couchboundrealitytv,https://www.tiktok.com/@gypsy_beth/video/7630941463827746062,7328470404870898694,7631256965033247506,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/68dc9eea45c4b34d2a0bc40132e946e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a47ef9b&x-expires=1778140800&x-signature=OC6vl7DfMZwE0O1t1zWSRTahOfM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Amazing combo,0,0,2026-04-12T12:15:29.000Z,teddievic,https://www.tiktok.com/@omaosita/video/7627561263744208148,6809371755653743622,7627845253685347079,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c82a445fcd3189850ed0081bcbc90b4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5db7ab3c&x-expires=1778140800&x-signature=zlcHqzJKChPgbg3ZF8B4mScbM%2BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Looks so good 🥰,0,0,2026-04-12T07:11:57.000Z,imsyneathita2,https://www.tiktok.com/@omaosita/video/7627561263744208148,7422623835130889223,7627767022398636820,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1b98c0eff9e3df54a3d6944578fcec4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1b9ee2c0&x-expires=1778140800&x-signature=KxWfAwJ93Nh%2FQasjLejQJmCgchg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
I love to try this,0,0,2026-04-12T06:49:23.000Z,beautyworld51,https://www.tiktok.com/@omaosita/video/7627561263744208148,7236743361963623429,7627761211199619848,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cfa72eeedd8040c304d949a1fd782146~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b3a0f210&x-expires=1778140800&x-signature=PUVr4Z1%2B1Q1fu7EzjLIM70ieN34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
♥️♥️♥️,0,0,2026-04-12T07:51:10.000Z,rema20114,https://www.tiktok.com/@omaosita/video/7627561263744208148,7379172503287890950,7627777087932728085,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e312068582e0d8f24d8a9a08aa2aa1e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ee42e69&x-expires=1778140800&x-signature=yDsb%2BZo8yCkRgTk%2F6xK4o4Cujyc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
I really want to try this,0,0,2026-04-19T19:24:15.000Z,shilpa0sapkota,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,6576235978992746502,7630553313800504065,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/111b9c50b349624eaf1a328b4ad2fdf2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1b70d8ab&x-expires=1778140800&x-signature=i4zqvccbS2XtttEKPNdgf6JOJs0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
I can’t wait to try it 😍😍😍,0,0,2026-04-19T18:43:06.000Z,julzinnovations,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,7478764324619011078,7630542691466674965,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4682584cf50863e5379920bab6d8bde3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22848e60&x-expires=1778140800&x-signature=zWyUG2kPbzs6WV9VV0aIt9nSVZU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Isn’t is so obsessing?,0,0,2026-04-19T11:24:25.000Z,selinophile23,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,285144564892647424,7630429685423473429,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b963dcd5dccabf7e0ad0f45ee249c414~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1163005a&x-expires=1778140800&x-signature=Nb9Wt59kQb3%2B4sthmyJC5W4i%2F4E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
This mask looks so hydrating 😁,0,0,2026-04-19T11:21:35.000Z,beautyndvlogs,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,7356920139415094277,7630428954624852737,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c20de9c7fcea3954378ae394f8af8bd0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c9a88c7&x-expires=1778140800&x-signature=5vNWbY29Hy3gZ%2BKcQi98Z2t5Jb0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Omg that lip mask is so hot 🔥🔥 and the result after is insane 😍😍😍😍,0,0,2026-04-19T10:14:59.000Z,sahana_budhathoki,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,6607582815678660613,7630411753206219540,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/374fcb4a605ff909e142329b7b7553b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5138063&x-expires=1778140800&x-signature=GkrFCCZ9nyU63S5PBZ8BhvEM3PQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
I love this bae💗,0,0,2026-04-19T10:11:13.000Z,hanny.glowy,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,7563186054854362133,7630410827979653895,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e81093d7e82d0c199ac2ca67a4b94f2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0cce6d97&x-expires=1778140800&x-signature=3iIZq%2Ba90395gC9PL7Yyp%2F6%2F7FM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Amazing 🤩♥️,0,0,2026-04-19T08:55:23.000Z,nerminragab0,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,6925706711693952005,7630391264554468118,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/de9f95021ed21336462349d47b1adfa6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9adcca05&x-expires=1778140800&x-signature=7s%2F58IieTyvNNXL0HfW0NbxU2qk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Looks amazing one,0,0,2026-04-19T07:39:25.000Z,pramilathapa574,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,7207783711684625410,7630371659116200720,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/358259fa60a357058b1b6add0f6e00c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d9f0a75b&x-expires=1778140800&x-signature=iOTBUw1F4I1j19c4rO8SHgaReZc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Wow such a good mask🥰,0,0,2026-04-19T04:28:34.000Z,whengreviews5,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,7543661020130182152,7630322502254002964,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/02eae70adec97df02c550ba082e930a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2c6dddce&x-expires=1778140800&x-signature=381tvnaBl8xZSTCAB7bGoTNmSWs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Omg I need 🥰🥰,0,0,2026-04-18T23:04:57.000Z,dlanatruong,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,6763110219821171718,7630239051732566791,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1191b39f69f40fc0185b53f808a86133~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9cb464f9&x-expires=1778140800&x-signature=sqJImzUQmt6cKfdKgJ9KCRbJETY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
so pretty❤️,0,0,2026-04-18T15:39:56.000Z,1madziula,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,7124429127050314758,7630124396091392790,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/9d0409e2efbd12cd5db8fdfe2b4fa0df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=96843054&x-expires=1778140800&x-signature=61a3uoGX8BMLaGaBDmSyua1SgXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
This is such a great mask 🤩,0,0,2026-04-18T15:05:19.000Z,pandanamonium,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,6744129039197357061,7630115456552551181,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/25f715f44bbf51fe5a87bfc376474799~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f98bedb0&x-expires=1778140800&x-signature=HavFPzC6Np7Pzz8OGMWuUlntW%2F4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Wanna try this combo ❤️the lip mask looks really cool,0,0,2026-04-18T14:04:13.000Z,melissa_chew,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,7099388542744331266,7630099781637833490,https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/d0714a019d7dd9990db1480b1cc3e947~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=643a067d&x-expires=1778140800&x-signature=%2BrTEwoladKgguuE9Py5X0pqeRSQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Wow need to try asap 😍😍,0,0,2026-04-18T14:02:09.000Z,xo_missanna,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,6842650304946963462,7630099182402437910,https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/be74f7c81154d851f377b97999970d45~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=39a64b23&x-expires=1778140800&x-signature=QgNbso4ISS0JJ10CQywx0kzRdjg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
I need woow,0,0,2026-04-18T14:16:13.000Z,beautiesland,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,7144228750099694597,7630102826157359905,https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/35f651ba1c31734e83fee2df547ab2f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7fd2c788&x-expires=1778140800&x-signature=GBm7uGeCvBWXo20pNU%2BiMH9aPcY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Omggg loved it🌸🌸🌸,0,0,2026-04-17T11:19:48.000Z,kbeauty.eraa,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,6889639316633764869,7629686310182535954,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/665a50281533eadca6deca0e8a1d1436~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=910c3821&x-expires=1778140800&x-signature=Xoci2vOpiwYY14iO%2F0ROnYSPisU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Ooo such a cool concept,0,0,2026-04-17T08:56:40.000Z,carlabehindbeauty,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,7014740984433542146,7629649428957315860,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/af19a161be7c9c3d4a8b44c412708d3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cbf2af58&x-expires=1778140800&x-signature=mcKWc2Uzuvfi%2BqbZjtHMjo5R1Q8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
the glow omgg,0,0,2026-04-18T15:04:55.000Z,sleeping_beauty47,https://www.tiktok.com/@dgirlcarrot/video/7629639341559549204,6926448871452525574,7630115414214755094,https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/14f65751dec1bca943b1b96769ad8387~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=92dc4220&x-expires=1778140800&x-signature=tO2YH%2FlrRDDK42rvjLJoaDPYIlI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
ooh i need these!!,0,0,2026-04-22T02:58:10.000Z,addyghaynes,https://www.tiktok.com/@mitipuu/video/7631049399778544926,6625693930657923077,7631412427993514783,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a803f0d536c1b78d322486993f0a015b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9aee9968&x-expires=1778140800&x-signature=xP2IUKpbBLVCVYwcBDwpYuyKokI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Love this mask,0,0,2026-04-22T02:19:25.000Z,milky.time1,https://www.tiktok.com/@mitipuu/video/7631049399778544926,7353124464241345582,7631402473626518286,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/49f88bda1cf91610e55bee8bb06d375b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=64baac77&x-expires=1778140800&x-signature=DAjEuv7klSgPuHGxuVwz2Ijh9Ls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
I love this mask,0,0,2026-04-22T01:07:41.000Z,milky.time1,https://www.tiktok.com/@mitipuu/video/7631049399778544926,7353124464241345582,7631383971650618126,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/49f88bda1cf91610e55bee8bb06d375b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=64baac77&x-expires=1778140800&x-signature=DAjEuv7klSgPuHGxuVwz2Ijh9Ls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Omg need 💕💕,0,0,2026-04-22T00:17:58.000Z,life_onloop,https://www.tiktok.com/@mitipuu/video/7631049399778544926,7174265310206854190,7631371140753818399,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/75c3c91509d4aa51c3a74ed30c389375~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d31033a2&x-expires=1778140800&x-signature=SCQW%2F2wjOAFQ%2B%2BihrUkDZDC0N3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
So good💚,0,0,2026-04-21T19:52:55.000Z,ryeena.vibes,https://www.tiktok.com/@mitipuu/video/7631049399778544926,7595701195572806679,7631302863441412886,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/16d707ec2144660546a7787dc3b63872~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=efc685c4&x-expires=1778140800&x-signature=vADeaB6zsajU%2FlXDYMkVGcLqf%2Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
it looks so cool!!,0,0,2026-04-21T19:27:36.000Z,dianasframos,https://www.tiktok.com/@mitipuu/video/7631049399778544926,205249137246969856,7631296355437413153,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/b7d97667e269b9a028cd0f6e9aa8023b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7bcc348&x-expires=1778140800&x-signature=iUewmZEuHVJ%2BFsmeus9HruxB%2FbU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Love thesee 💕💕,0,0,2026-04-21T19:04:20.000Z,melmelody97,https://www.tiktok.com/@mitipuu/video/7631049399778544926,6873857859408495617,7631290320294069022,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7de19f0e769e8c895b3363bd73dd5775~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9cbaf2b5&x-expires=1778140800&x-signature=R0R%2Fj7Q2QGd03mKGZEJDuz8WiG4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
clear mask! Wow,0,0,2026-04-21T18:55:23.000Z,ugcbydebbie,https://www.tiktok.com/@mitipuu/video/7631049399778544926,7576874422763914248,7631288053495874322,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4945daa5801c657a47c6f48fc1994bf5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4a342dc4&x-expires=1778140800&x-signature=GCxEewmDat7lWcnI1du8%2B%2Fs1b%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Wanna try the lip mask😍,0,0,2026-04-21T18:53:57.000Z,catierhine,https://www.tiktok.com/@mitipuu/video/7631049399778544926,6552450794770219009,7631287426816738078,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5678f9e27f9dbc632fdf7a52036c737d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e193d902&x-expires=1778140800&x-signature=8UNxH2U%2FsTouo8Lcj5P0aFI4fD4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Nice skincare duo,0,0,2026-04-22T02:21:08.000Z,cindysolutions,https://www.tiktok.com/@mitipuu/video/7631049399778544926,6865866336423543814,7631402898089739021,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9e5cacad0328c80a2581da0faa68cffa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=23ab6836&x-expires=1778140800&x-signature=YzRph3BOpohXUvGw4gbwAdSjEQ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Love this mask 🥰,0,0,2026-04-21T05:08:18.000Z,fhaydskincarecreator,https://www.tiktok.com/@mitipuu/video/7631049399778544926,7434278357315224622,7631074706419352351,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0206fecc0d7268744098d8f49db68e12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6697883c&x-expires=1778140800&x-signature=zDP6zTH9rHDC30JLF8NUy%2F6JOWo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
❤️,0,0,2026-04-28T14:12:45.000Z,makeupandmoments7,https://www.tiktok.com/@mitipuu/video/7631049399778544926,7339594778445448225,7633812790251979543,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4fb21503a1c8064bca3e61bb300b1250~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18e66e19&x-expires=1778140800&x-signature=pnAC9pIHUmN9kvmDqTBAsExmBuM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
❤️❤️❤️,0,0,2026-04-21T18:30:15.000Z,cristinelb,https://www.tiktok.com/@mitipuu/video/7631049399778544926,6852546752731399173,7631281453159006990,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c08c66940ed9187aa8ff67f98f6ca19d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=713793f9&x-expires=1778140800&x-signature=eY1h6tbarbM5C%2FD%2FSauVIkOKXoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
♥️♥️♥️,1,1,2026-04-20T00:13:37.000Z,leesapanthi,https://www.tiktok.com/@missshilife/video/7630626577318939922,7138627494999622662,7630627785603466005,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8c1058b55b56b01243ce01e63d222428~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=027b12cb&x-expires=1778140800&x-signature=XU06UYxjyuuCiSt64GHh2z5ecHE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
🥰🥰🥰,0,0,2026-04-20T05:25:12.000Z,thebeautyvibex1,https://www.tiktok.com/@missshilife/video/7630626577318939922,7194843063956521989,7630708124323889952,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/3dc4ce805befeff1efc86aad50eaf31b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c11bf63&x-expires=1778140800&x-signature=q0cuXVj9hAPLgvhSPUaVuBYv%2BB8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😻😻,0,0,2026-04-20T00:30:58.000Z,_littlemissjiaa,https://www.tiktok.com/@missshilife/video/7630626577318939922,6621365708613206021,7630632355598254855,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eb33f079c9290beca59e39f9df0be7a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ffb11712&x-expires=1778140800&x-signature=7UsQLp8qQjncLm4VGWCS2seUNSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
🥰🥰🥰🥰,0,0,2026-04-20T16:27:56.000Z,barron_kendra1,https://www.tiktok.com/@missshilife/video/7630626577318939922,6757599352597791749,7630878971896693524,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6e802bbd3ee7dd9a7cae336033e1a883~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3c585bae&x-expires=1778140800&x-signature=jXK%2Fk0EhxzO5HEo0KB0qsJ3lAV4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
❤️❤️,0,0,2026-04-20T00:55:02.000Z,kaurnav288,https://www.tiktok.com/@missshilife/video/7630626577318939922,7599483474969854992,7630638512191292161,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9b90559394582d7fcf657d4e68e7f738~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c35e052b&x-expires=1778140800&x-signature=NbtDItW7koHF5Xz9%2B9KgwZqxFfA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😱😱😱,0,0,2026-04-23T04:02:22.000Z,kailies_life,https://www.tiktok.com/@missshilife/video/7630626577318939922,7080028631919641646,7631800058408616717,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66fa8afaad45ac112e0d27ae0244ac69~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9c73862&x-expires=1778140800&x-signature=AmoST0b42s5vNtV2QpheUvW6SGA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😍😍,0,0,2026-05-04T16:00:01.000Z,trishaa_saha,https://www.tiktok.com/@missshilife/video/7630626577318939922,7087620201000666118,7636066971347895060,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7402576140adb6c552e6e6fecfc02820~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1806e26&x-expires=1778140800&x-signature=EyesL7zo2sxO4GbQoi%2FjIUgFVhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Omg those lips hahahaha,1,1,2026-04-20T09:24:30.000Z,glassskinjournal,https://www.tiktok.com/@askmims/video/7630716021250346270,7534909442586264577,7630769806967866113,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b3241cb1e0dc2b33c614677c035a339b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5fb82971&x-expires=1778140800&x-signature=5Ld3yvKqgKzexc7WnX4UAsmSXT8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
🥰🥰🥰🥰,0,0,2026-04-20T09:22:43.000Z,happy.momturkey,https://www.tiktok.com/@askmims/video/7630716021250346270,7522142182531253255,7630769392330867463,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3848b871cd2a0d45e70687497caf4ef5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0e8854f&x-expires=1778140800&x-signature=PeBE7oVl2WgLDmiuNFETc7SNMag%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
😍😍😍,0,0,2026-04-20T19:59:17.000Z,roros_reviwess2,https://www.tiktok.com/@askmims/video/7630716021250346270,7485866480114893832,7630933421209273095,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/91fc15e9bb6f4626c26dac20033ae184~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53d7de93&x-expires=1778140800&x-signature=OoQfdkpENC%2BmLZ%2ByUf2IX10Xgao%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Love it 😍I’m adding to cart,0,0,2026-04-08T18:36:46.000Z,momos_s,https://www.tiktok.com/@funmiomookun/video/7626230634859482389,189858332105711618,7626459165791421191,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/61a2ff8933296da0f20a5881a136152b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c785a9e6&x-expires=1778140800&x-signature=fF45oeA6slGPwz%2BZXYZnpWPEofg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
