text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,,,,user.bio,,user.region,user.language,user.hasEmail,user.hasPhone
Great haul🤩 This lip mask looks interesting🥰,1,0,2026-03-11T11:28:46.000Z,byseoli,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7446537955399025696,7615958416200811286,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/775a1d14f1aeba8c8a45d5309bd902e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57a7a67c&x-expires=1775102400&x-signature=27ANjA6ZujOXPxP7y03rYzdsyWg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
I love this bestie 🥰🥰,1,0,2026-03-10T21:42:09.000Z,_dedrab,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,6827946220671501318,7615745403333968653,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fbb02730867305e96768721d8f1f912f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20bd2290&x-expires=1775102400&x-signature=PON1j%2BElkcrTjc9OlD4aHg8Ua%2FM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Looks amazing 🥰,1,0,2026-03-14T23:50:43.000Z,gabyyoshikawaa,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7355355981491012651,7617262636829491999,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4c578b18fde3eee6c6930e37741102b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=730c1ead&x-expires=1775102400&x-signature=qI23If8BlpMnw33DsH%2FUUF2%2F3X0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
That’s so fun!! The lip mask especially 😁,1,1,2026-03-09T21:08:57.000Z,coffeeladymelissa,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,6882191795263112197,7615365820843148050,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a63de6deca7403f7308200f7ce124d0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2153549e&x-expires=1775102400&x-signature=IOG3TbYF%2Bdg9RckE0eHWq%2F813QI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
It really was so fun 😁,1,,2026-03-09T21:09:56.000Z,aurora_luvskincare,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7014709200157950981,7615366064360243976,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22ef71ef2a5c32d59d0bd91df2894671~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6341f942&x-expires=1775102400&x-signature=3ZrwNCZVYECrwzVMtsnF%2BdFa%2BhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
This looks wonderful ❤️how do you like it? felt nice after?,1,3,2026-03-10T09:45:54.000Z,dii._.aguii,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7232338202379142150,7615560877051806471,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e6a64cefb975d41443ba72af1405c148~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c935790b&x-expires=1775102400&x-signature=tvMroWCPA9r5fye3NTOn6BIU2zk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Its so really nice. The lip mask is definitely my fave😁,1,,2026-03-10T15:37:25.000Z,aurora_luvskincare,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7014709200157950981,7615651473830494983,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22ef71ef2a5c32d59d0bd91df2894671~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6341f942&x-expires=1775102400&x-signature=3ZrwNCZVYECrwzVMtsnF%2BdFa%2BhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
the mask looks so good 🤩❤️❤️,1,0,2026-03-09T23:37:12.000Z,scribblesandserums,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7496310761826337797,7615404039055901441,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0e1b6cbdf4dcfbbbdb2ab9a985b82dc5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7ca3b4b5&x-expires=1775102400&x-signature=ffPi1W3llBb6N6jrBolZrruLJJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Yayy congrats girl 😍 you deserved it 💗,1,1,2026-03-09T17:52:04.000Z,oliviawalvoort.ugc,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,6781348614583108609,7615315082365125383,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8415945536ad88066f4befb2d8ff867c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3fd0d8b7&x-expires=1775102400&x-signature=VUuf8IwZ8r7QKH%2FCnj7b5J5aSUs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Thank you dear ❤️,0,,2026-03-09T19:08:14.000Z,aurora_luvskincare,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7014709200157950981,7615334714261848850,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22ef71ef2a5c32d59d0bd91df2894671~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6341f942&x-expires=1775102400&x-signature=3ZrwNCZVYECrwzVMtsnF%2BdFa%2BhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
looks so good😍does it work?💗,1,1,2026-03-12T08:41:46.000Z,ugcbyfayla,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7571810200953570321,7616286511084536584,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a4056cebf65186b07526e22ad7dd39e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18440d00&x-expires=1775102400&x-signature=NFfmRwYdN2D3mcTwS17mNmfhJXk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Yes great for hydrating your skin,0,,2026-03-12T15:13:09.000Z,aurora_luvskincare,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7014709200157950981,7616387374554530567,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22ef71ef2a5c32d59d0bd91df2894671~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6341f942&x-expires=1775102400&x-signature=3ZrwNCZVYECrwzVMtsnF%2BdFa%2BhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
I didn’t even know that lip masks were a thing!! Need to try this asap for my dry lips,1,1,2026-03-10T01:21:42.000Z,the.skinimalist.tiktok,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7470038303010718728,7615430966919693064,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/759ae9865c6433f4890e8b4aa92e2125~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ec042fea&x-expires=1775102400&x-signature=WM6hEtL1D1PBuDWVSVnyUo512IE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Its was actually really good. I think i will try to use the lip mask over night.,1,,2026-03-10T01:31:48.000Z,aurora_luvskincare,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7014709200157950981,7615433563495760658,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22ef71ef2a5c32d59d0bd91df2894671~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6341f942&x-expires=1775102400&x-signature=3ZrwNCZVYECrwzVMtsnF%2BdFa%2BhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
"never used a lipmask, how was it?✨️",1,1,2026-03-13T23:32:57.000Z,mamaglowup.diaries,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7274680020622410758,7616887244104631058,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c73ffded39f241d6950607cfe84dae76~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=749e552e&x-expires=1775102400&x-signature=ukP33jITjled3tfFlE9BwIe1wBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
It was different for sure. I actually enjoyed it. My lips felt well moisturized after,0,,2026-03-14T01:09:15.000Z,aurora_luvskincare,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7014709200157950981,7616912081610425096,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22ef71ef2a5c32d59d0bd91df2894671~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6341f942&x-expires=1775102400&x-signature=3ZrwNCZVYECrwzVMtsnF%2BdFa%2BhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Ooooo absolutely need this lip mask 😍😍,1,0,2026-03-10T10:54:20.000Z,glowwithaya1,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7453505375737545760,7615578426255098646,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5b8ffc138845102ab745c192354f851f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c22c61c&x-expires=1775102400&x-signature=HUH1byMy7iqU57%2Bn81nDcGPmjdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Omg congratulations babe it looks so satisfying 😍😍😍,1,1,2026-03-10T03:05:28.000Z,sahana_budhathoki,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,6607582815678660613,7615457651074450197,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/374fcb4a605ff909e142329b7b7553b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6fcb286&x-expires=1775102400&x-signature=hI3dmTghgMmUZziKcQUUg6L9n0M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Thank you. It was so much fun😁,0,,2026-03-10T04:26:51.000Z,aurora_luvskincare,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7014709200157950981,7615478616026432263,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22ef71ef2a5c32d59d0bd91df2894671~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6341f942&x-expires=1775102400&x-signature=3ZrwNCZVYECrwzVMtsnF%2BdFa%2BhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
"Wow such an amazing haul, I need to try the lip masks 😍",1,0,2026-03-11T11:11:51.000Z,leah.contentcreator,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7534345741453886487,7615954088752153366,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/558d5d388cac34137eb0b7276f93646a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ab25488&x-expires=1775102400&x-signature=f2k1zTSqt85ylGeIKGfvyf0%2FZcQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
This looks amazing! Can you use it overnight?,1,1,2026-03-09T19:24:01.000Z,catherine_loves_beauty,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7479171729611260974,7615338674666521375,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/614f54f0572691be0b9b2121bf30122c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2c5f35be&x-expires=1775102400&x-signature=YR6bZTcoJXJQjLvSon10Yf46KkU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Wooooow 🥰🥰 lip masks are so underrated! Love that you get full coverage using them! Otherwise the lips can feel so dry 🥺,1,1,2026-03-09T18:47:35.000Z,soradakke,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7548101197279282198,7615329399944758038,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7fee851a44194ac85e85647b5238a6a6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eea59b58&x-expires=1775102400&x-signature=DA4iLlonjdAo6OgtaS3ZARSK8Ko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
I need this lip mask😍,1,0,2026-03-10T15:11:40.000Z,girl_like.nina,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,6995897478315131909,7615644841795978005,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e63bc81de4c57ab4dbd5bf86c11ed269~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2d8b2c3&x-expires=1775102400&x-signature=OLS1rsBiUqapppNbwlHTdWoNPK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
"omg, this wonderful 😍",1,0,2026-03-10T18:44:01.000Z,ugc_kisha,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7169936430260454442,7615699361784152846,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/92598a24874f91ce87a71c7ddfae1940~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=50aa58c0&x-expires=1775102400&x-signature=CyNlVnpVtfn3ii%2BDsb51Fq2JNxM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Wow these look so good and that glow,1,0,2026-03-10T08:59:02.000Z,nicola_reviews,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,6989326581957837829,7615548760655004438,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6366f8f71111d75dfff71c6ab6c02ff8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7fbf8661&x-expires=1775102400&x-signature=YrEn6nzsCyVwEYs%2F7U1yPtyQstY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Looks amazing and fun to use ❤️,0,0,2026-03-09T23:27:55.000Z,sanjuchhetrii,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,319563242471686144,7615401629776347925,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/69e274ec48f1eaa73a2bb6c3563b62cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc93e8ba&x-expires=1775102400&x-signature=yKB1E6CQKbbWJeNJAW4KCQhj6RQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
That masks looks amazing,1,0,2026-03-09T21:34:10.000Z,pramilathapa574,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7207783711684625410,7615372214737683217,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3fbd984c3fc44eb4154070b52460c923~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38cabf7c&x-expires=1775102400&x-signature=9UOh0ogVNZwWnOm5keuYlYmFq9c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
I tried mine yesterday 🥰so good,1,0,2026-03-11T03:12:15.000Z,rima_k0,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7048678101676819462,7615830476398707477,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8ff679467b64dea07556f7e0ffe5cd17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=80fe9111&x-expires=1775102400&x-signature=IGtwZHD0%2FHHaMc2hd1jtDTlJrUI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Wow so glowy,1,0,2026-03-09T17:57:54.000Z,justtiffanys,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,6800255269194236934,7615316463008367390,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ec7bc5fc84fe9e014cdc2ecb9b1d086b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cdac3247&x-expires=1775102400&x-signature=cvSa3xprCY%2B6yR18AIjv4cKwNwM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Yesss 😍,0,0,2026-03-12T05:24:24.000Z,ouissejourney,https://www.tiktok.com/@meenaljamila/video/7616102297029905695,6893989239479387142,7616235634907054868,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1cb5ca07edcbbe35a0ddcf9ec7610d90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa05ae10&x-expires=1775102400&x-signature=7SYf9iQzWEBntIKvvN4G6fLUhHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Skin is flawless! 💕💕💕,0,0,2026-03-12T04:05:00.000Z,angie_inspo,https://www.tiktok.com/@meenaljamila/video/7616102297029905695,6991510672014083078,7616215040430441229,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4abe8e4ffec5079cd776542c6734f111~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c24b513b&x-expires=1775102400&x-signature=UJKHuZKH2dYJIDtkOErVr1YCQdA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
"Only 20 min?! Sign me up , I don’t have the patience for the all day masks 😂love the look of this lip mask to 👄",1,0,2026-03-09T18:11:29.000Z,bella_ugc_xx,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7355045588800554017,7615320078078935841,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/4c9171dd40d9c84424d1ced19166fd78~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=14c2786a&x-expires=1775102400&x-signature=7krn2l6B8Y0281aLYdDUtKBxGYQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
That lip mask looks so fun to use😍,1,0,2026-03-10T01:34:59.000Z,ysanadine,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,6555467002118619137,7615434337031734034,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b46f2b9ab931c038cdbd8c140dd9f3f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=16912284&x-expires=1775102400&x-signature=uaufKVqvFJQiyqxpmU4gBxBi5to%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
I'm intrigued by this lip mask! So smart to use both together 😍,0,0,2026-03-10T00:28:47.000Z,remadeinkorea,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7478922793591374855,7615417290910401301,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2c0567f12c1fda560150dae60ae060aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f66dfba3&x-expires=1775102400&x-signature=OckTX5mkNI7eCpU%2FZKDVNb%2BmO24%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
Wow so many good skincare products!,1,0,2026-03-09T19:06:04.000Z,ari.tried_,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7598977948922201110,7615334158848377632,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/2787e96c8444af7bbcb4759a635b7358~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bf16d3ea&x-expires=1775102400&x-signature=0Gj1JTYklpzi03JcCxAMaYMPnaY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
Right! the lip masks are huge,0,,2026-03-09T19:06:42.000Z,aurora_luvskincare,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7014709200157950981,7615334310091162386,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/22ef71ef2a5c32d59d0bd91df2894671~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7bda3f6&x-expires=1775102400&x-signature=iDx0iVY%2BbHTCJWHjVxMKqTkkr3U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
omg love it! cant wait to try this routine out too!,1,0,2026-03-09T14:58:05.000Z,ugcfabfinds,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7143343649554990086,7615270257817289490,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bf6435bfebb3aa8b6e78c59a43f3431e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=64895d59&x-expires=1775102400&x-signature=PqhmFz%2Ff9do9SrY0%2FSRmGDQe7FA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
I dont see why you couldn't. Its actually a good idea.,0,,2026-03-09T19:55:27.000Z,aurora_luvskincare,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7014709200157950981,7615346865685119751,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/22ef71ef2a5c32d59d0bd91df2894671~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7bda3f6&x-expires=1775102400&x-signature=iDx0iVY%2BbHTCJWHjVxMKqTkkr3U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
the lip mask looks so good,1,0,2026-03-09T21:51:52.000Z,weluvswonny,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7269188857659540485,7615376823804068616,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c8f24a6b74db1ca8dac6fd75cdd36fb7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e541bce7&x-expires=1775102400&x-signature=r0NMvZN%2BbhobiXZoEnrlK2iwESY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
"Perfect combo🥰 the lip mask, wanna try it too✨",1,0,2026-03-10T02:24:56.000Z,syra.creates,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7338749303228646432,7615446799336063766,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8a2f0450d09d447d99c9c9b5aa2e7616~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b0f23811&x-expires=1775102400&x-signature=4jmOB8n4lGLvfUlmxVQa1dRVvN0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
Wow 👌👌👌👌👌👌👌👌👌👌👌👌,1,0,2026-03-09T14:49:56.000Z,beauty_by.muzhgan,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7408201078644524064,7615268142071530273,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d2c56bb89d4be0e7b57b5ad1999afa36~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e951f3eb&x-expires=1775102400&x-signature=55aedcyPtngnCArrJSFWaPoslWY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
Ooh the lip mask looks amazing😍❤️,1,0,2026-03-11T00:46:47.000Z,ekaskaurr_,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7192412779222451206,7615793012501922568,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/745fa65f1399c5e2669d9e054d44a38f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7ea26fc7&x-expires=1775102400&x-signature=5PCEIQwbCsK94kd3byoTLO7%2FeOM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
Adorable and so glowy ✨✨✨,1,0,2026-03-09T18:02:59.000Z,glowy_lina,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7460251770926154785,7615317865966125846,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/15305300349778d498970dba97209b1f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=859046be&x-expires=1775102400&x-signature=pXt24vXr6BkEg6WSzGtCnVZzWhk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
this lip mask looks cute🥰 need that,1,0,2026-03-09T20:57:02.000Z,dreamyyyv,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7518867924229358614,7615362752697762582,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/75019d14dd95fb3dcdb03e2f5e9a9e74~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7ece826a&x-expires=1775102400&x-signature=i9su80FU0cSzRSu1iDiGWv3DcO8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
Oh wow! that's something new 😍😍,1,0,2026-03-10T01:40:01.000Z,skintellect2,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,7376701093515904005,7615435648791757586,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c8a89be38e27ffec228cfd41fedb95be~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8b0d9663&x-expires=1775102400&x-signature=I%2FOD7fBfq1z3Fo%2FgdYjkgJmqLJs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
That glow 😍😍,1,0,2026-03-09T14:51:43.000Z,sanasthetics_,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,242377995209089024,7615268565390607126,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d47a8ab0e40f06c752d6a5c48a18f616~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0fa1efa3&x-expires=1775102400&x-signature=g4kWHwYawUf58FUp1giYBsNV7cs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
heard a lot of good stuff about them,1,0,2026-03-10T11:26:03.000Z,_noelle_25,https://www.tiktok.com/@aurora_luvskincare/video/7615265884147289364,6973665634128413702,7615586702874264340,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4c638b02099a1340191bfef51d4919db~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7980ca29&x-expires=1775102400&x-signature=RzYztxAgQmHEcyZrLZqNaqI%2BqUA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
